time,id,user_id,parent_id,root_id,reply_count,rt_count,like_count,text,topic,is_cont
2021-03-09T21:55:50.000Z,1369406598817406980,10069612,-1,1369406598817406980,54,671,2254,"""Stop talking about Dr. Seuss and start working with us on behalf of the American workers..."" — @RepTimRyan on the #PROAct 

https://t.co/HqQ8SHuMMT",Dr Seuss,1
2021-03-09T21:52:58.000Z,1369405877288112128,182398325,-1,1369405877288112128,30,102,546,"NEW: Dr. Seuss. Mr. Potato Head. Meghan Markle.

Despite imminent passage of the White House’s $1.9 trillion COVID relief bill, the GOP has turned to the culture wars as it bows to a reality: 

Fifty days in, President Joe Biden has been tough to hit  https://t.co/xvXzRN5DOW",Dr Seuss,1
2021-03-09T21:45:44.000Z,1369404059791355906,18320938,-1,1369404059791355906,22,186,629,Tim Ryan EXPLODES at Republicans on House Floor: 'Stop Talking About Dr. Seuss and Start Working With Us!' https://t.co/Y8AVb3EsRz via @mediaite,Dr Seuss,1
2021-03-09T20:43:30.000Z,1369388395642896384,13491312,-1,1369388395642896384,2518,5607,26059,It had to be said. Our Republican colleagues are busy talking about Dr. Seuss when they should be working with us to help the American people. https://t.co/Mc7IwFlb25,Dr Seuss,1
2021-03-09T20:18:23.000Z,1369382077947330563,21862425,-1,1369382077947330563,21,12,20,"An actual NRSC fundraising email: ""Trump eliminated global terrorist threats. He fought to keep Americans safe, killing Abu Bakr al-Baghdadi and Qasem Soleimani when they threatened American lives. Meanwhile, Joe Biden has only gone after Dr. Seuss and a plastic potato head."" https://t.co/VM4CPFOgI3",Dr Seuss,1
2021-03-09T20:14:50.000Z,1369381181305872388,288277167,-1,1369381181305872388,120,81,970,it's the new Dr Seuss https://t.co/5tTqCdTJYc,Dr Seuss,1
2021-03-09T20:13:05.000Z,1369380744343257091,1087380412089987077,-1,1369380744343257091,2037,21829,79036,"Rep. Tim Ryan (D-OH) yells at the GOP over union organizing bill: “Heaven forbid we pass something that’s going to help the damn workers in the United States of America.”

He adds: “Now stop talking about Dr. Seuss, and work with us …” https://t.co/0RbmxQUPxB",Dr Seuss,1
2021-03-09T20:08:46.000Z,1369379654470168577,9567972,-1,1369379654470168577,30,96,405,"To show how cancel culture created a GOP distraction which helped President Biden pass his Covid-19 relief bill, @brikeilarcnn pulls on her Dr. Seuss hat (the red and white-striped one):

""The Republicans said no, unanimous no go, too much, too fast, too good for Joe,"" she rhymes https://t.co/YskECgU3zV",Dr Seuss,1
2021-03-09T20:05:07.000Z,1369378736047616008,15675138,-1,1369378736047616008,92,579,1599,".@RepTimRyan: ""Heaven forbid we pass something that's going to help the damn workers in the United States of America! Heaven forbid!"" He concludes, ""Now, stop talking about Dr. Seuss and start working with us on behalf of the American workers."" https://t.co/aMR5hPssYI",Dr Seuss,1
2021-03-09T19:58:20.000Z,1369377031390126088,23022687,-1,1369377031390126088,1874,585,3062,"Agreed.

❌ socialism
❌ open borders
❌ taxpayer $$ for criminals &amp; illegal aliens
❌cancel culture
❌ closed schools

VS. low taxes, lots of jobs, secure borders, free speech,  open schools...and Dr. Seuss.

It’s not a fair fight. https://t.co/GbLwELn9pB",Dr Seuss,1
2021-03-09T19:50:29.000Z,1369375054140702720,1917731,-1,1369375054140702720,168,1419,5712,"Rep. Tim Ryan: ""Stop talking about Dr. Seuss and start working with us on behalf of the American workers."" https://t.co/UcMqMmafyR",Dr Seuss,1
2021-03-09T19:30:00.000Z,1369369899408232449,21258337,-1,1369369899408232449,54,11,42,"CONTROVERSY OVER SEUSS BOOKS PULLED FROM EBAY: After Dr. Seuss’ family pulled six of his titles from publication for containing racism imagery, eBay has announced they will not feature the titles—the co-hosts react and question if the site should do the same to other works. https://t.co/9Mq1H0P30X",Dr Seuss,1
2021-03-09T19:27:11.000Z,1369369191837556740,218975278,-1,1369369191837556740,25,92,528,"So far:
No cat update
Major + Champ will back.
No Biden signature on the $1400 check (cause he's not a raging narcissist)
Reporters still obsessed with ""bipartisanship"" defined as getting Dr. Seuss obsessed, insurrection ignoring R's in Congress on board.",Dr Seuss,1
2021-03-09T19:20:23.000Z,1369367480418844673,45795129,-1,1369367480418844673,30,36,577,I just bought Dr. Seuss “Hop on Pop” on Amazon for $4900 but then I realized that it’s not one of the ones that was banned :(,Dr Seuss,1
2021-03-09T19:10:00.000Z,1369364865710624768,32871086,-1,1369364865710624768,49,1462,6442,"House Democratic Caucus Chair Hakeem Jeffries: ""House Democrats are the party of crushing the coronavirus and providing relief to everyday Americans. House Republicans are the party of fake outrage as it relates to Dr. Seuss. It is a strange thing.""",Dr Seuss,1
2021-03-09T18:53:39.000Z,1369360752407048192,17454769,-1,1369360752407048192,49,137,550,"Yes, John Oliver. Banning Dr. Seuss books (in libraries, on Ebay, etc) IS fascistic. https://t.co/4PZQaUzUu7",Dr Seuss,1
2021-03-09T18:35:25.000Z,1369356161733033985,236487888,-1,1369356161733033985,45,12,121,"Yes, outside of Dr Seuss, this is all Fox News and Republicans want to talk about. And, yes, they are using this issue to rile up their base. But, we have a burgeoning problem at our border, these immigrants are coming because Biden isn’t Trump, and Biden better get on top of it. https://t.co/0EWmczrRay",Dr Seuss,1
2021-03-09T18:33:47.000Z,1369355753979580417,91478624,-1,1369355753979580417,94,131,444,"2022 OUTLOOK: Rep. Hakeem Jeffries slams GOP: ""The party of the American Rescue Plan vs. the party of Marjorie Taylor Greene, Ted Cruz, &amp; Dr. Seuss is not really a fair fight."" https://t.co/RjzrHymc6D",Dr Seuss,1
2021-03-09T17:26:04.000Z,1369338711368867840,429227921,-1,1369338711368867840,304,1056,4512,"You know why the right-wing is talking about Dr. Seuss, Mr. Potato Head and Pepe Le Pew now? Because they don't have a single policy proposal that would help anyone in the country, other than the super rich. So, they have to distract you with culture wars.",Dr Seuss,1
2021-03-09T16:53:50.000Z,1369330600767725571,21059255,-1,1369330600767725571,125,1220,5811,"Under the Dem’s #AmericanRescuePlan, you can keep buying Dr. Seuss books like Green Eggs and Ham.

Also, the legislation will make your life better by delivering stimulus checks, tax credits, unemployment benefits &amp; small business loans. The bill also helps fund the police.",Dr Seuss,1
2021-03-09T16:36:04.000Z,1369326128175984647,2471692340,-1,1369326128175984647,56,108,623,I wish the Right would stop getting its shorts in a bunch over every little thing that doesn’t mean crap in the long run. Skip Dr. Seuss! Skip Meghan Markle! Skip Prince Harry! Y’all making it hard for some of us “real ones” thats out here in these real streets in the real world!,Dr Seuss,1
2021-03-09T16:32:40.000Z,1369325271434813446,17469289,-1,1369325271434813446,77,19,35,Chicago Public Library to yank six Dr. Seuss books from shelves https://t.co/r5Obo5IR7A https://t.co/lIS1sg1vr4,Dr Seuss,1
2021-03-09T16:28:53.000Z,1369324320044974081,21059255,-1,1369324320044974081,130,749,2955,"The below person thinks the American people are stupid. We are not stupid. Voters know Dems did not pass any laws regulating Dr. Seuss. They also know Dems passed a law that delivered stimulus checks, unemployment benefits, tax credits &amp; small business loans.

#AmericanRescuePlan https://t.co/iaLoFSyH7V",Dr Seuss,1
2021-03-09T15:53:30.000Z,1369315415097245700,19847765,-1,1369315415097245700,37,559,3806,"No. 4 House Democrat Hakeem Jeffries on why the Covid bill doesn't have GOP votes even as it polls well: ""House Republicans are the party of fake outrage as it relates to Dr. Seuss.""",Dr Seuss,1
2021-03-09T15:04:40.000Z,1369303125924921346,1322678960,-1,1369303125924921346,20,118,1516,The real cancel culture is Fox News canceling reporting real news to talk about Dr. Seuss.,Dr Seuss,1
2021-03-09T15:03:51.000Z,1369302922329288707,640893,-1,1369302922329288707,3425,402,3147,I know a lot of smart people are out there saying the GOP was so focused on Dr. Seuss that they couldn't mount effective opposition to the COVID plan.  I think they need to learn what I've started learning — more voters will remember Seuss when they vote than the COVID plan.,Dr Seuss,1
2021-03-09T13:35:28.000Z,1369280680249659395,33608041,-1,1369280680249659395,630,3502,24844,"Introducing Dr. Seuss’ newest book:

Men can’t lay eggs",Dr Seuss,1
2021-03-09T12:17:23.000Z,1369261030199721984,73754019,-1,1369261030199721984,56,1025,4141,"While the Republicans are busy crying about Dr. Seuss, playing with Mr. Potato Head, flying to Cancun, worshiping golden idols and suppressing Black voters... https://t.co/c0ZZLbLqoM",Dr Seuss,1
2021-03-09T11:57:28.000Z,1369256017222074373,15446531,-1,1369256017222074373,20,11,215,"The magic of the public domain — nobody can stop you from calling the monster Frankenstein. 

https://t.co/DDYejyDa6R https://t.co/VWGE1FWoq9",Dr Seuss,1
2021-03-09T11:04:18.000Z,1369242635274174468,15446531,-1,1369242635274174468,24,69,362,"New free post — the Seussghazi has been extremely dumb but it implicates a real policy issue with a real solution. 

Copyrights shouldn’t last this long. Nobody should be able to either profit from or cancel, a long-dead author’s work. 

https://t.co/DDYejyDa6R",Dr Seuss,1
2021-03-09T07:01:07.000Z,1369181439238012930,2836421,-1,1369181439238012930,86,529,2532,".@chrislhayes: ""Republicans would rather talk about Dr. Seuss...because they don't particularly seem to actually have a policy agenda to help the working class."" https://t.co/yaIlA8E5OT",Dr Seuss,1
2021-03-09T05:58:42.000Z,1369165731472928769,21059255,-1,1369165731472928769,206,1158,6128,"Democrats are focused on kitchen table issues, like stimulus checks, small business loans and child tax credits. 

@GOPLeader is focused on reading aloud a Dr. Seuss book. https://t.co/VwIOGmmZiU",Dr Seuss,1
2021-03-09T05:21:05.000Z,1369156262437486592,17446621,-1,1369156262437486592,23,18,64,"The decision comes in the wake of Dr. Seuss Enterprises' announcement that it would no longer publish six books because of racist and insensitive imagery
https://t.co/YK6cih0Rqk",Dr Seuss,1
2021-03-09T04:10:01.000Z,1369138379238039552,29097819,-1,1369138379238039552,33,44,59,The #Chicago Public Library will temporarily remove 6 #DrSeuss books accused of containing racism as they evaluate the long-term arrangement for the popular works that have come to the spotlight in the most recent implementation of #CancelCulture. https://t.co/DLecLLEes9,Dr Seuss,1
2021-03-09T02:14:20.000Z,1369109264048922624,44215023,-1,1369109264048922624,46,26,488,Is this Pepe La Pew controversy made up? Is it really a thing? Or is it manufactured MAGA outrage at cancel culture like Dr. Seuss?,Dr Seuss,1
2021-03-09T01:15:18.000Z,1369094410902925315,1286312880,-1,1369094410902925315,42,317,1232,"""The Republican rhetoric around standing for the working class is just not reflected in policy. That's why Republicans would rather talk about Dr. Seuss and try to stoke culture wars,"" says @chrislhayes of the ""game-changing"" Covid relief bill that passed without any GOP support. https://t.co/dk6an3ypUK",Dr Seuss,1
2021-03-09T00:48:44.000Z,1369087723538165764,7313362,-1,1369087723538165764,29,3,23,The Chicago Public Library is temporarily removing six Dr. Seuss books from circulation after Dr. Seuss Enterprises announced it would cease to publish the books due to racist and insensitive imagery https://t.co/QX2v9FyV3Z,Dr Seuss,1
2021-03-09T00:33:46.000Z,1369083957497716737,1268223690480615424,-1,1369083957497716737,34,331,1267,"""We’re in the middle of a pandemic, jobs crisis and economic recession and you have a Republican Party that’s trying desperately to brand itself the party of working people and yet when working people need help, their elected officials can’t stop fucking talking about Dr. Seuss."" https://t.co/lbDAWmbnj9",Dr Seuss,1
2021-03-09T00:00:49.000Z,1369075666549837824,604940737,-1,1369075666549837824,25,5,120,Remember the Alamo. Remember The Main. Remember Pearl Harbor. Remember 9/11. Remember Dr. Seuss.,Dr Seuss,1
2021-03-08T23:36:12.000Z,1369069472439406601,78683448,-1,1369069472439406601,100,184,1937,"Jordan Peterson is a true dark horse. 

Check out our DarkHorse Podcast conversation. @jordanbpeterson and I cover a lot of fascinating ground from Jung and Freud to Dr. Seuss. 

I am so pleased Jordan is rejoining they fray. 

Welcome back, Doc!

https://t.co/oBJ4KrLNRu",Dr Seuss,1
2021-03-08T23:33:32.000Z,1369068800834859008,4081106480,-1,1369068800834859008,31,23,67,Chicago Public Library Removes Several Dr. Seuss Books From Collection While They Assess https://t.co/ofOqTPGBKP https://t.co/v3f2ae4zOJ,Dr Seuss,1
2021-03-08T23:05:39.000Z,1369061782803906560,14844867,-1,1369061782803906560,192,307,2758,It’s gonna take Republicans a few weeks to realize how badly they got rolled on the COVID bill while they wasted all their precious time and energy whining about Dr. Seuss.,Dr Seuss,1
2021-03-08T22:44:05.000Z,1369056355504553985,2836421,-1,1369056355504553985,46,140,594,".@AliVelshi:

""Let me tell you a story that's based in the truth
They say they're cancelling a doctor, cancelling Dr. Seuss!
How these rumors began should not fill you with shock
As you can probably imagine many started on Fox.""

https://t.co/TcI8WBwwIJ",Dr Seuss,1
2021-03-08T22:17:32.000Z,1369049671491063813,18766459,-1,1369049671491063813,23,74,317,The right is currently defending Officer Chauvin’s right to murder George Floyd (he was a druggie criminal so…) and the Palace’s right to assassinate Meghan’s character (she’s lying!) and Dr. Seuss’s right to publish racist drawings. Can you be on the wrong side of every issue?,Dr Seuss,1
2021-03-08T21:41:30.000Z,1369040605603635200,21514744,-1,1369040605603635200,116,28,861,"I haven't been paying attention today, are they still going about Dr Seuss?",Dr Seuss,1
2021-03-08T21:20:04.000Z,1369035212081004546,16012783,-1,1369035212081004546,128,90,430,"“OK, first: shut the fuck up, Tucker, you fearmongering lacrosse injury,” exclaimed Oliver. “And second, it’s a little weird to claim that mid-century American culture championed colorblindness when signs from the times explicitly demanded the opposite.” https://t.co/RavxZyMNAH",Dr Seuss,1
2021-03-08T21:15:34.000Z,1369034077844631553,45499837,-1,1369034077844631553,24,229,2148,"This has been a hard year, but right now, somewhere in the country, a white supremacist is getting a tattoo of Pepe Le Pew reading a Dr. Seuss book, and that's something we can all think about and enjoy.",Dr Seuss,1
2021-03-08T20:42:24.000Z,1369025730739384325,457984599,-1,1369025730739384325,604,56,245,Cindy McCain has a message for conservatives: https://t.co/pWUwZ1cSqH,Dr Seuss,1
2021-03-08T20:38:15.000Z,1369024687510982659,14982315,-1,1369024687510982659,39,106,1267,"It’s time for intelligent conservatives - the ones who know the election wasn’t stolen, the estate of Dr. Seuss has the right to do what they want with their books &amp; no one really cares about using the term “Neanderthal”- to take the lead &amp; quit playing this dumb game. A+ thread. https://t.co/Fc0uV46etn",Dr Seuss,1
2021-03-08T20:16:41.000Z,1369019261629333506,892219807,-1,1369019261629333506,35,25,160,Kevin McCarthy Blasts Relief Package for Failing to Address Dr. Seuss Crisis | The New Yorker https://t.co/sbevAKNIBJ,Dr Seuss,1
2021-03-08T19:31:02.000Z,1369007773376200706,57441414,-1,1369007773376200706,153,944,4626,"The government has been gleefully trampling all over our most basic human rights and civil liberties for over a year.

But what are people outraged by?
- Harry &amp; Meghan
- The gender of a toy potato
- Dr. Seuss books being 'racist'

Humans deserve to be conquered. 😂",Dr Seuss,1
2021-03-08T18:37:48.000Z,1368994376085561346,755677202,-1,1368994376085561346,121,582,2605,"No one cares about the royal family or Dr. Seuss.

50 million Americans can't afford groceries, our Senate just rejected a $15 minimum wage, and new COVID variants keep popping up. Talk about that instead.",Dr Seuss,1
2021-03-08T18:26:51.000Z,1368991621254180870,1006577189012299776,-1,1368991621254180870,363,1462,9781,"Dr. Seuss canceled today, the Constitution canceled tomorrow.",Dr Seuss,1
2021-03-08T18:00:05.000Z,1368984883876438017,4081106480,-1,1368984883876438017,58,440,1755,"EBay Canceled Dr. Seuss, But You Can Still Buy Works From Hitler, Marx And More https://t.co/o58XDBVa3L https://t.co/pGcIh2u8B0",Dr Seuss,1
2021-03-08T17:40:04.000Z,1368979847054323715,24127811,-1,1368979847054323715,35,124,558,"While book-bannings of the past were frequently a reaction to the perceived subversive power of certain books, what’s interesting about the current wave is no one perceives Dr. Seuss (for example) as subversive. Instead an opaque Committee of “experts” decrees what is “harmful” https://t.co/qzsegBr26N",Dr Seuss,1
2021-03-08T16:32:06.000Z,1368962742237884416,18089606,-1,1368962742237884416,168,158,707,"She must have stolen some stupid pills...

Cindy McCain: GOP Outrage over Dr. Seuss ‘Ridiculous‘ -- Party Must Stop Pushing Fear, Anger, Hate https://t.co/TLqiVpxnuh via @BreitbartNews",Dr Seuss,1
2021-03-08T16:15:04.000Z,1368958457165053952,20545835,-1,1368958457165053952,38,40,196,Alan Dershowitz asks: Why stop with Dr. Seuss? https://t.co/l37Q1pSnaG,Dr Seuss,1
2021-03-08T16:05:43.000Z,1368956104630222853,13491312,-1,1368956104630222853,27,89,381,"While some of our colleagues were busy talking about Dr. Seuss, we were passing this straightforward shot into the pockets of the American people. #AmericanRescuePlan https://t.co/AHlCqazEQG",Dr Seuss,1
2021-03-08T16:03:04.000Z,1368955437006139397,9300262,-1,1368955437006139397,26,30,68,"Despite Trump's cease-and-desist letters to the RNC, NRSC and NRCC telling them to stop using his name to fundraise or sell merchandise, the organizations don’t seem to be taking the warnings seriously https://t.co/wBX1pPAccq https://t.co/OboLfc5R1f",Dr Seuss,1
2021-03-08T16:00:46.000Z,1368954858309566467,1201953403099893760,-1,1368954858309566467,34,56,154,"The Radical Left has completely infected our school systems. Far-left activists will not stop until they’ve brainwashed everyone of our children to believe their “woke” nonsense.
https://t.co/K8I1gA4HrE",Dr Seuss,1
2021-03-08T15:32:19.000Z,1368947699270225927,57029492,-1,1368947699270225927,31,59,655,The news cycles about Dr Seuss and the Royal Family are exceedingly dumb and a waste of time — both are signs that the nation is healing,Dr Seuss,1
2021-03-08T15:27:11.000Z,1368946403716849666,14347972,-1,1368946403716849666,23,247,833,It's been how many hours since Biden erased Dr. Seuss from a childhood reading event? https://t.co/FHOdkZP3pL,Dr Seuss,1
2021-03-08T15:16:42.000Z,1368943767143780357,192935052,-1,1368943767143780357,541,35,255,The current obsession among right-wing media with Dr. Seuss and Mr. Potato Head etc. is among the most bizarre manifestations we've seen yet re: their fear of white people becoming a minority. That's really what this is all about. Fear of not being in control.,Dr Seuss,1
2021-03-08T15:14:40.000Z,1368943255124115469,155581583,-1,1368943255124115469,26,149,439,"The report that led to the cancellation of the six Seuss books also stipulates that The Cat in the Hat embodies a ""racist tradition"" and that Horton Hears a Who! ""reinforces themes of white supremacy."" Does anyone really think it's going to stop?
 
https://t.co/GhoFCWZizp",Dr Seuss,1
2021-03-08T15:08:21.000Z,1368941666078363649,574795929,-1,1368941666078363649,110,381,9671,I’ve received threats online because of my Dr. Seuss op-ed and my favorite so far is literal hate mail where the sender name was changed to “IHateMeenaHarris” but they still used their personal email lmaooooo,Dr Seuss,1
2021-03-08T15:06:09.000Z,1368941113244016640,27000730,-1,1368941113244016640,120,641,3552,"Dr. Seuss won't publish 6 books for being racist but Amazon allows you to ""follow the author"" of Mein Kampf, which is a #1 Best Seller https://t.co/iLmswN1d1h",Dr Seuss,1
2021-03-08T23:48:02.000Z,1369072446872068099,205242337,-1,1369072446872068099,43,17,198,"Yes, and that would be the same British media we now learn the Royal Family has quiet, cosy get-togethers with to keep them sweet.

What an utterly sick, co-dependent relationship that one is.

No wonder Meghan and Harry fled to the US.

#OprahMeghanHarry #MeghanAndHarry #Oprah https://t.co/nAiJkb2psi",%23OprahMeghanHarry,1
2021-03-08T23:45:04.000Z,1369071703058509825,274479870,-1,1369071703058509825,24,344,951,"Feel like this story has been lost in the recent media discussions about the royal family - reminder that the whole institution is deeply problematic 
#oprahmeghanharry 
Revealed: Queen lobbied for change in law to hide her private wealth https://t.co/CobM8Xby8z",%23OprahMeghanHarry,1
2021-03-08T23:26:25.000Z,1369067009548431361,95721440,-1,1369067009548431361,43,21,466,"Astonishing day. 
Twitter finally discovered there was a channel, ordinarily watched by millions of others, called @ITV 
#OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T23:15:52.000Z,1369064352729432079,59293302,-1,1369064352729432079,47,40,1160,Don't know why the royal family has a HR dept but I'm bringing that up at Easter n suggesting I run ours.  #wtf #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T23:01:00.000Z,1369060611322167300,16887175,-1,1369060611322167300,31,2,11,What did you think of Oprah's groundbreaking interview with Harry and Meghan? Tell us what you think  https://t.co/2t0Pt1WYzP #MeghanandHarryonOprah #MeghanAndHarry #OprahMeghanHarry https://t.co/4g4p0vpIwC,%23OprahMeghanHarry,1
2021-03-08T23:00:00.000Z,1369060360544784386,17134268,-1,1369060360544784386,33,33,127,"In an interview with @Oprah Winfrey on @CBS, Prince Harry revealed how he thinks his mother, the late Princess Diana, would react to him leaving his official role in the royal family. #OprahMeghanHarry https://t.co/nlOHrJjjjN",%23OprahMeghanHarry,1
2021-03-08T22:54:06.000Z,1369058874947407878,32334473,-1,1369058874947407878,307,46,1028,I think now William and Kate should do an interview and have their say .. what do we think? #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T22:53:00.000Z,1369058597699809291,16887175,-1,1369058597699809291,24,6,34,"Piers Morgan calls Meghan and Prince Harry interview 'disgraceful betrayal' #OprahMeghanHarry
https://t.co/Fn4Tbm6R7G https://t.co/H5J86zPqLn",%23OprahMeghanHarry,1
2021-03-08T22:45:18.000Z,1369056659767762947,95877096,-1,1369056659767762947,30,13,259,"Is this the bit where Oprah gives them both a car? Look under the seats!

#OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T22:42:31.000Z,1369055961940377609,45025210,-1,1369055961940377609,24,286,2503,"Archie saying “drive safe” when people leave the house is the spirit of auntie Diana if I ever did see. 

🥺🥺🥺 #OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T22:41:21.000Z,1369055667869409280,244192315,-1,1369055667869409280,108,517,3078,"The folks calling the #OprahMeghanHarry interview the worst thing to happen to The Queen are clearly forgetting about the time when tape was leaked of Charles saying he wanted to be reincarnated as a tampon, so he could live inside his then-mistress Camilla.",%23OprahMeghanHarry,1
2021-03-08T22:29:30.000Z,1369052685136183302,403075133,-1,1369052685136183302,29,28,564,Did not expect to hear my voice on the opening credits - here talking about #Meghan being turned from heroine to ‘nation’s villain’ #OprahMeghanHarry. https://t.co/gOo5y5t0MY,%23OprahMeghanHarry,1
2021-03-08T22:25:24.000Z,1369051653702361092,16312352,-1,1369051653702361092,40,121,575,"Wrote about that interview no one else is talking about. On Meghan Markle’s big regret and how whiteness let her down, as it does. @Refinery29 #OprahMeghanHarry  https://t.co/YzIbDuVRwb",%23OprahMeghanHarry,1
2021-03-08T22:16:35.000Z,1369049432969388039,95721440,-1,1369049432969388039,62,44,348,"You know it’s a big royal story when it’s on the front page of the @guardian 😳😳
#OprahMeghanHarry https://t.co/H8Z6RcQ8AY",%23OprahMeghanHarry,1
2021-03-08T22:15:59.000Z,1369049284251910144,37694171,-1,1369049284251910144,20,3,157,"They seem so happy. They’re free of the miserable grind of press attention and the long, cold reach of the institution. The perplexing thing is why they wanted to do this interview at all #OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T22:15:24.000Z,1369049137455521798,880018682,-1,1369049137455521798,125,46,138,Who is more of a racist idiot? #MeghanMarkle #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T22:15:04.000Z,1369049054026604544,386791423,-1,1369049054026604544,23,39,566,"😂😂😂

Credit: @michaelmcq  

#OprahMeghanHarry https://t.co/4cSApbHiJU",%23OprahMeghanHarry,1
2021-03-08T22:15:00.000Z,1369049035340849153,177249094,-1,1369049035340849153,40,29,168,The hosts react to Meghan and Harry’s revealing interview with Oprah Winfrey last night on CBS. #OprahMeghanHarry https://t.co/l4AcSTOYGP,%23OprahMeghanHarry,1
2021-03-08T22:14:51.000Z,1369048998779174912,17588956,-1,1369048998779174912,31,691,3636,If this is how they’re treating their great grandson can you imagine what they think of us??? Lol #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T22:12:47.000Z,1369048476714233862,50109331,-1,1369048476714233862,105,615,4101,"Perhaps it’s my involvement in 3 decades of justice, listening to 1000s of survivors of abuse, often when it’s one persons word against another, that I know a Clear, Coherent, Credible account from a victim when I see one

I see one 
#OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T22:12:27.000Z,1369048396150042626,16887175,-1,1369048396150042626,38,2,18,"Meghan Markle says she married prince and lost voice like The Little Mermaid 

#HarryMeghanOprah #OprahMeghanHarry 
#MeghanandHarryonOprah

https://t.co/rJehrb5hJO https://t.co/EzPXcVmF5o",%23OprahMeghanHarry,1
2021-03-08T22:07:57.000Z,1369047260114411522,17588956,-1,1369047260114411522,33,118,874,Who tf is the institution?? #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T22:05:33.000Z,1369046658575708165,19659004,-1,1369046658575708165,20,154,710,"For those confused about all this  who is and isn’t a Prince or HRH, here’s a quick guide to royal titles: 

They’re all made up nonsense created by people who need to invent reasons why they can look down on others. It’s meaningless. 

#OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T22:01:08.000Z,1369045544455335936,95721440,-1,1369045544455335936,54,16,454,"Tonight’s surge in Twitter emotions about #OprahMeghanHarry is the second wave.
I, and some others, experienced the first wave between 1am and 3am this morning 📺 🥺",%23OprahMeghanHarry,1
2021-03-08T21:59:49.000Z,1369045215516983302,19659004,-1,1369045215516983302,32,288,1203,There is a very simple solution to the #OprahMeghanHarry crisis. Let the royals go and live their lives in private so the rest of us can replace the monarchy with a grown up functioning institution of head of state. It’s not complicated. #AbolishTheMonarchy,%23OprahMeghanHarry,1
2021-03-08T21:54:14.000Z,1369043809141723139,345450289,-1,1369043809141723139,56,184,3155,"About an hour in, still no mention of the Balham Donkey Sanctuary. #OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T21:53:54.000Z,1369043727122104325,97411152,-1,1369043727122104325,72,30,1499,I’m finding it all very sad #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T21:48:52.000Z,1369042460173819904,95721440,-1,1369042460173819904,305,186,1831,"Given how many Royals champion mental health, mental wellbeing and removing the stigma surrounding it all, it's damaging for Meghan to allege that she was given no help when she sought it for her depression/suicidal intentions #OprahMeghanHarry",%23OprahMeghanHarry,1
2021-03-08T21:46:37.000Z,1369041893640830979,499303352,-1,1369041893640830979,23,223,1954,There literally isn’t a single thing that Meghan has done to deserve the vitriolic headlines she has endured over the years. It’s absolutely shameful. How anyone can condone the treatment of her by the British media is beyond my comprehension #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T21:44:57.000Z,1369041472830443522,16887175,-1,1369041472830443522,22,2,9,"Meghan Markle was suicidal in royal family but claims she wasn't allowed to get help

#HarryMeghanOprah #OprahMeghanHarry 
#MeghanandHarryonOprah

https://t.co/yo1Tep1Xmm https://t.co/FbzYEb2O2m",%23OprahMeghanHarry,1
2021-03-08T21:42:31.000Z,1369040861900705796,403075133,-1,1369040861900705796,146,593,3430,My article on #Meghan in the @guardian -  we have learned nothing from Princess Diana's treatment. #OprahMeghanHarry https://t.co/sUHB7IsgzT,%23OprahMeghanHarry,1
2021-03-08T21:40:10.000Z,1369040269203607558,1137587473,-1,1369040269203607558,195,1084,6855,Royal family worried about Archie’s skin colour when Prince Phillip is purple #MeghanAndHarryOnOprah #OprahMeghanHarry https://t.co/Twt1nJxPvp,%23OprahMeghanHarry,1
2021-03-08T21:33:07.000Z,1369038494279077893,95721440,-1,1369038494279077893,60,40,683,Isn’t the #OprahMeghanHarry programme using images of international papers to talk about tabloid headlines including the Globe and National Enquirer ??,%23OprahMeghanHarry,1
2021-03-08T21:28:49.000Z,1369037412572217347,21129228,-1,1369037412572217347,89,2106,7222,If you think Meg is lying unfollow me #OprahMeghanHarry,%23OprahMeghanHarry,1
2021-03-08T21:17:37.000Z,1369034594981445633,24700876,-1,1369034594981445633,22,3,4,"WATCH: MEGHAN &amp; HARRY EXTRA! EXTRA! Secret wedding; Suicidal thoughts; Palace racism?! @JaneCStevenson breaks down the latest Royal soap opera scandal!
#OprahMeghanHarry #Archie 
CLICK: https://t.co/9n48GtsiKB https://t.co/zhWq9IokBK",%23OprahMeghanHarry,1
2021-03-08T21:17:31.000Z,1369034568284725251,17588956,-1,1369034568284725251,27,49,620,We watching again?? #OprahMeghanHarry,%23OprahMeghanHarry,1
